Metabolite,t.score,p.value,FDR,logFC,Rank
HILIC_91.00865137_281.5012103,1.0087857671224179,0.3193838320876647,0.9967227670908639,0.310835827320555,71
HILIC_91.00866596_81.45515544,1.3890011508181586,0.1728254779017665,0.9967227670908639,0.996373718020525,72
HILIC_91.01795313_194.9575463,-0.5225284347916468,0.6043003626292927,0.9967227670908639,-0.2515947366076858,73
HILIC_91.02903867_270.4874102,-0.31911289828887063,0.7513681519570965,0.9967227670908639,-0.15752978541039706,74
HILIC_91.03979443_42.58728616,-0.5017472209921278,0.6187063980040537,0.9967227670908639,-0.11794330871584949,75
HILIC_91.05430844_39.49641254,-1.0601629970593494,0.29568484690341085,0.9967227670908639,-0.45971963605873745,76
HILIC_91.05836822_61.3065251,-1.161404398627431,0.25263682247823477,0.9967227670908639,-1.0274514961940848,77
HILIC_91.50469881_274.0240948,-0.0076549243380488,0.993931893590422,0.9999999999999981,-0.0015200706273996122,78
HILIC_91.51486603_35.59365995,0.5041059237324751,0.6170634580119823,0.9967227670908639,0.34856643054586156,79
HILIC_91.52206465_196.2333935,-0.8447938499871487,0.4034520299766068,0.9967227670908639,-0.5192308714062768,80
HILIC_91.52521365_216.803652,-0.6661815517333002,0.5092725620189122,0.9967227670908639,-0.3922768666370204,81
HILIC_91.52857066_203.377437,0.3194402359316004,0.7511218706243598,0.9967227670908639,0.21544001578267302,82
HILIC_91.98005305_59.24161099,-0.8515389682668916,0.3997425635764682,0.9967227670908639,-0.38234448115453923,83
HILIC_92.00482047_280.1555784,0.48569597660740127,0.6299391090726616,0.9967227670908639,0.16049866310796304,84
HILIC_92.00636441_282.3773474,0.7136059902128871,0.47978020254955156,0.9967227670908639,0.2826859192040786,85
HILIC_92.02157614_188.9048091,0.699832994567249,0.4882443761214602,0.9967227670908639,0.4619844929315634,86
HILIC_92.0240254_201.4034171,0.05321683121709159,0.9578346826720217,0.9983370296099191,0.025584876167870814,87
HILIC_92.02569931_217.6720968,-0.39468023178090883,0.6952597470738906,0.9967227670908639,-0.1444523959988691,88
HILIC_92.0369682_125.5009436,0.32434002628791375,0.7474385434148493,0.9967227670908639,0.12658576882177708,89
HILIC_92.04953958_27.12485427,-0.5879451463793244,0.560006710814004,0.9967227670908639,-0.6602752590943675,90
HILIC_92.05761655_290.2283105,-0.8391508665954631,0.4065717854920209,0.9967227670908639,-0.3796885997453988,91
HILIC_92.33810774_22.54292926,0.7111007287182136,0.48131359244281624,0.9967227670908639,0.8748005845378056,92
HILIC_92.50348013_284.0719607,0.4273607731912893,0.6715004439116695,0.9967227670908639,0.11799443070664051,93
HILIC_92.503492_80.48193747,-0.19878489898707052,0.8434784155980376,0.9977221261962501,-0.12226143127090576,94
HILIC_92.94813874_85.31516333,1.0483118287538957,0.30103999779521656,0.9967227670908639,1.244514352143432,95
HILIC_92.94814353_284.9895186,0.769316072592122,0.4464061006833845,0.9967227670908639,0.2812103662045108,96
HILIC_93.01997413_217.7475323,-1.2132903408903373,0.23241988345482828,0.9967227670908639,-0.6166371099445107,97
HILIC_93.0240484_203.0219762,-0.16005249936435276,0.8736775974462462,0.9977221261962501,-0.1020226218683952,98
HILIC_93.04480659_99.74035108,0.8386034125931068,0.40687524291863086,0.9967227670908639,0.2559472278854083,99
HILIC_93.06994024_59.20747924,-0.8076394763026127,0.42426656166809273,0.9967227670908639,-0.34599711649000137,100
HILIC_93.06994572_134.0334726,0.481466716508504,0.6329137724734409,0.9967227670908639,0.2641449604571966,101
HILIC_93.50377753_275.5340212,-0.2437773183119166,0.8086993306659331,0.9967227670908639,-0.14231902855866604,102
HILIC_93.98409529_279.4198637,-2.2197828102746073,0.03240310390956975,0.9967227670908639,-1.0798260923187972,103
HILIC_94.02880157_39.22809772,-0.7818102744658129,0.43911402974017866,0.9967227670908639,-0.4010996630615705,104
HILIC_94.0451383_123.2344593,-1.6701685154248398,0.10300834519355201,0.9967227670908639,-1.3627753793594075,105
HILIC_94.06518108_125.0537174,0.02847704707102188,0.9774289704421584,0.9996392208264366,0.01452241796370764,106
HILIC_94.07324692_290.7029809,2.3644393083942976,0.02320585381230517,0.9967227670908639,2.1477103525490224,107
HILIC_94.5023231_274.5414159,1.0841023535592924,0.2850706031865775,0.9967227670908639,0.47707796140032693,108
HILIC_94.52084594_220.0657357,-0.24758426333874758,0.8057734550647686,0.9967227670908639,-0.11266704316868872,109
HILIC_94.543682_151.0944294,-0.7523427832810083,0.45642625718290875,0.9967227670908639,-0.45991071850850024,110
HILIC_94.54642742_251.5590928,-0.25296282249983765,0.8016445178162476,0.9967227670908639,-0.1664325656587259,111
HILIC_94.94357368_283.2714483,0.9602204461309833,0.34294395602686345,0.9967227670908639,0.5104153703892936,112
HILIC_95.01280726_71.5910938,-1.4025658796690659,0.16876928888780424,0.9967227670908639,-0.47545477490452337,113
HILIC_95.02402448_270.0370196,-0.7541892967479242,0.4553298373577047,0.9967227670908639,-0.34262037452093275,114
HILIC_95.04387206_240.8349018,-0.007422437414813838,0.9941161839020551,0.9999999999999981,-0.005107703828556925,115
HILIC_95.04389743_127.814977,-1.895891860627692,0.06550825793041938,0.9967227670908639,-1.2659795683005073,116
HILIC_95.04721541_147.7880064,1.2745490941840127,0.21011793745558807,0.9967227670908639,0.8523259137539724,117
HILIC_95.04905656_276.6921965,1.273270250836309,0.21056647054772598,0.9967227670908639,0.36063770335820267,118
HILIC_95.04921145_145.0280525,0.32405908272123984,0.7476495766015434,0.9967227670908639,0.1243492321404344,119
HILIC_95.06043216_100.9513343,-0.5284768813556903,0.6002057371077945,0.9967227670908639,-0.3955979206651622,120
HILIC_95.06854325_38.04931808,-1.6241542771981514,0.11251379330898159,0.9967227670908639,-1.079784573558609,121
HILIC_95.08560012_30.83855528,-1.1033064145255582,0.27675165956548337,0.9967227670908639,-0.6894435886106194,122
HILIC_95.50172477_273.7309703,0.3807728260069954,0.7054675416871715,0.9967227670908639,0.24325985852194137,123
HILIC_95.54560673_123.8812145,-0.7510001535000184,0.45722444956123864,0.9967227670908639,-0.6170973470395431,124
HILIC_95.96404634_278.394581,1.7185816831517,0.09373393309230464,0.9967227670908639,0.7082181541005088,125
HILIC_96.02085669_24.05666906,0.6528981619499155,0.5177069545929689,0.9967227670908639,0.4389642568295275,126
HILIC_96.04443233_293.0843421,0.18076019756276893,0.8575052294881229,0.9977221261962501,0.03764028452873355,127
HILIC_96.04445963_155.8886054,-0.5014248269827901,0.618931113791883,0.9967227670908639,-0.1711009129044534,128
HILIC_96.05565544_283.8187459,0.03340095122520481,0.973527641973269,0.9992854236859386,0.012156058081562003,129
HILIC_96.06824022_119.6157906,-0.48663375097052125,0.6292803642146193,0.9967227670908639,-0.2666071581637766,130
HILIC_96.08079825_285.5052228,-0.39426002576069286,0.6955673429570212,0.9967227670908639,-0.2268703027329547,131
HILIC_96.0808262_35.31049728,0.5758925459489647,0.5680434726007602,0.9967227670908639,0.4034432782147544,132
HILIC_96.08891983_289.9822178,0.6065586481651883,0.5477087221721688,0.9967227670908639,0.19204744845228836,133
HILIC_96.08894104_29.14321708,-0.9855507867719671,0.33051499955463726,0.9967227670908639,-0.6208445009376952,134
HILIC_96.92181876_47.53810749,-0.6186317914947341,0.5398068147419118,0.9967227670908639,-0.12195589544328354,135
HILIC_96.96098643_290.5945809,0.6412126671985414,0.5251884204832397,0.9967227670908639,0.27054037458960073,136
HILIC_96.96099024_104.6093719,0.7813214990690858,0.4393979540587193,0.9967227670908639,0.28550276567243726,137
HILIC_97.02846259_63.43590937,-0.40779041020242995,0.6856893531122035,0.9967227670908639,-0.16018881826428574,138
HILIC_97.03968749_94.14561617,-0.14979848956465752,0.8817066191992913,0.9981704249924959,-0.04376312018323544,139
HILIC_97.03970055_163.6304677,-0.6351523031983,0.5290910113619757,0.9967227670908639,-0.20550916993340096,140
HILIC_97.03970679_290.2586911,0.41652566076419545,0.6793414962702053,0.9967227670908639,0.1761361089625689,141
HILIC_97.04775017_287.1402126,0.8665379982978954,0.3915706080735448,0.9967227670908639,0.4213896235356397,142
HILIC_97.06485236_163.0285505,0.5166337540883464,0.6083707895642596,0.9967227670908639,0.23355255079077616,143
HILIC_97.07608559_170.8608285,-0.5090653357079512,0.6136155087528449,0.9967227670908639,-0.22251664261037676,144
HILIC_97.07609276_74.33076214,-0.8198736060256315,0.4173417121689138,0.9967227670908639,-0.4472194622503944,145
HILIC_97.10123931_22.28581663,0.7540147961952,0.4554333860360511,0.9967227670908639,0.21444986258443458,146
HILIC_97.10129888_288.167834,0.07044131131219138,0.9442075146967269,0.9982213098515054,0.028014916090022532,147
HILIC_97.53373188_219.1342954,0.33233103169503514,0.7414443270848549,0.9967227670908639,0.2174493221719855,148
HILIC_97.98919663_237.7273891,-1.2398047973575503,0.22256115840171764,0.9967227670908639,-0.8626649776841085,149
HILIC_98.00176807_123.3700829,-0.8945402579849614,0.3765985308971379,0.9967227670908639,-0.7888494688781821,150
HILIC_98.01361244_281.1273285,-0.3279588105801734,0.7447220265905887,0.9967227670908639,-0.052975330884241244,151
HILIC_98.01363092_70.58617975,0.20071253497015545,0.8419812949652922,0.9977221261962501,0.10649628414331752,152
HILIC_98.0236956_75.54460817,-0.40407823350741384,0.688394001421438,0.9967227670908639,-0.2596860709991993,153
HILIC_98.02575733_182.1130742,0.9550559748621839,0.34551566866463346,0.9967227670908639,1.0355590973797653,154
HILIC_98.06008303_178.1258925,0.06437386184547757,0.9490060628145931,0.9983370296099191,0.030527346268251886,155
HILIC_98.06815562_288.5114588,0.9256429497809789,0.3604051178832648,0.9967227670908639,0.6331989095209012,156
HILIC_98.09645043_273.6405819,1.3861106897603843,0.17369951216800836,0.9967227670908639,0.5590290646049673,157
HILIC_98.09648549_124.1422019,-0.5775895772509393,0.5669084176011533,0.9967227670908639,-0.3059098466140225,158
HILIC_98.09649188_48.37430132,-0.8335392183953475,0.40968901332816676,0.9967227670908639,-0.3736119754766176,159
HILIC_98.47062059_292.8913911,2.0245016561466,0.04990470284956997,0.9967227670908639,1.0298250752441716,160
HILIC_98.51204815_288.3568145,-1.8473105883604966,0.07240725967971595,0.9967227670908639,-0.7751362746767886,161
HILIC_98.51528591_176.1853492,-0.08557718630860302,0.9322466040118215,0.9982213098515054,-0.05980519948890683,162
HILIC_98.91893138_47.0325855,-0.699457900205477,0.4884760551303934,0.9967227670908639,-0.14155231376268074,163
HILIC_98.96136145_260.1261305,0.6952990882237353,0.4910488907053505,0.9967227670908639,0.17683218196415823,164
HILIC_98.97539012_214.3014805,0.29499165100118074,0.7695872592735546,0.9967227670908639,0.15806922465502318,165
HILIC_98.98422559_105.8917001,1.4743900307376177,0.14851791491841904,0.9967227670908639,0.6462930272036745,166
HILIC_98.98615197_100.5545223,1.0312389108170843,0.30887210457195435,0.9967227670908639,1.8120657406573382,167
HILIC_98.98840414_238.9183973,0.4673418985587168,0.6428930895389589,0.9967227670908639,0.2855388825180706,168
HILIC_98.99852692_123.0100047,0.4692394055102175,0.6415485278269846,0.9967227670908639,0.34899857186874544,169
HILIC_99.04411687_60.08975595,-1.5826745820797625,0.12168750796365331,0.9967227670908639,-0.6713943449500414,170
HILIC_99.05533344_297.0103276,-0.49814258903145775,0.6212210112391294,0.9967227670908639,-0.2382404941067264,171
HILIC_99.05533651_163.9203534,0.726589834145134,0.47187774061548116,0.9967227670908639,0.22812820972668924,172
HILIC_99.05534101_87.08416295,-0.8056513414861216,0.4253984615836699,0.9967227670908639,-0.2221003885296348,173
HILIC_99.06341917_289.4532463,0.07886464579903449,0.9375492996991494,0.9982213098515054,0.0339545780618311,174
HILIC_99.0805155_142.5193386,-1.126421559385789,0.2669684520035898,0.9967227670908639,-0.46773587309686393,175
HILIC_99.08051802_292.26679,1.2260668994466264,0.22762972500490705,0.9967227670908639,0.40085200644013574,176
HILIC_99.09169577_286.9111017,-0.3006473375365016,0.7653031248638674,0.9967227670908639,-0.14289041838525138,177
HILIC_99.09171677_100.5174632,0.7325287541193022,0.468288082419834,0.9967227670908639,0.30762160110570075,178
HILIC_99.51225545_55.61824635,0.43164563298363845,0.6684097809563879,0.9967227670908639,0.20456259776234664,179
HILIC_99.51225712_276.7252816,-0.08761177525826888,0.9306399485459544,0.9982213098515054,-0.017296241953196977,180
HILIC_99.95920468_280.9702017,0.9785884786051766,0.3339006631217314,0.9967227670908639,0.872694105418075,181
HILIC_99.96468762_278.0108076,0.7521876167172677,0.45651846195487145,0.9967227670908639,0.33518025062470125,182
HILIC_99.99563149_193.6873917,1.0386982242349732,0.30543311756325553,0.9967227670908639,0.5818160752175289,183
HILIC_100.0111241_274.4741316,-0.05846683158058542,0.9536795896992417,0.9983370296099191,-0.01790137816363104,184
HILIC_100.0111519_27.55851035,0.08969407016071579,0.9289959253052816,0.9982213098515054,0.036213479121579295,185
HILIC_100.0139313_284.8321984,0.7800791391563633,0.4401201204010379,0.9967227670908639,0.21182280993221697,186
HILIC_100.0216084_32.48403668,0.03349737621437167,0.9734512483750386,0.9992854236859386,0.03848895437745767,187
HILIC_100.02167_182.9745393,-0.5073079898189524,0.614836264151494,0.9967227670908639,-0.5417226614186613,188
HILIC_100.0243614_259.7935001,-0.36649570624595273,0.7160043152185682,0.9967227670908639,-0.13075847884356845,189
HILIC_100.0393283_294.4010288,-0.7661576977348732,0.4482607292694091,0.9967227670908639,-0.26535598069351596,190
HILIC_100.0393634_118.7619905,-0.051064007638752976,0.9595388777992117,0.9983370296099191,-0.02114401203454533,191
HILIC_100.050611_34.59658404,-1.0203255326890863,0.31395130474300026,0.9967227670908639,-0.6754803867640873,192
HILIC_100.0712647_29.4520803,1.7448133983000003,0.08900646297965777,0.9967227670908639,0.8083105095998152,193
HILIC_100.0757693_36.99313229,0.7640376601369938,0.44950818350663513,0.9967227670908639,0.5248385599915548,194
HILIC_100.1121549_285.3191436,0.7036133022019554,0.4859128909671203,0.9967227670908639,0.23584441264346367,195
HILIC_100.5099716_276.5208986,0.38217816883404837,0.7044334996210855,0.9967227670908639,0.09069083976883364,196
HILIC_100.5264513_192.3290747,0.6890641523901334,0.49492024993591477,0.9967227670908639,0.7451438766307111,197
HILIC_100.5305324_222.7017959,-1.1477100315279463,0.2581793266986826,0.9967227670908639,-0.45033524192417895,198
HILIC_100.916966_47.64662423,-0.3041742938566618,0.762635249033883,0.9967227670908639,-0.06648168944235996,199
HILIC_100.9568037_271.5810892,0.7368636620832204,0.46567788790737974,0.9967227670908639,0.21741367111947982,200
HILIC_100.9821196_163.7898975,0.6396324039288885,0.5262045585315307,0.9967227670908639,0.3164091549524867,201
HILIC_100.9876143_210.1514726,-1.521209158694561,0.13638937478002527,0.9967227670908639,-1.0247308699278181,202
HILIC_101.0100592_280.7734605,0.3616448355447971,0.7195973046283948,0.9967227670908639,0.14492871185203562,203
HILIC_101.0116367_283.1023428,1.0139168269743557,0.3169604573043024,0.9967227670908639,0.47394250136595584,204
HILIC_101.016815_289.0938376,0.3809402625330023,0.7053443132643996,0.9967227670908639,0.45960330731213683,205
HILIC_101.016853_26.70163452,0.7866319886981434,0.43631902318489424,0.9967227670908639,1.0714127573084218,206
HILIC_101.0251718_266.1332447,-0.6746053346269618,0.5039628160583655,0.9967227670908639,-0.2263501681851952,207
HILIC_101.0277546_258.8626165,-0.0035165479104354567,0.997212388435192,0.9999999999999981,-0.001289600939613347,208
HILIC_101.034601_289.838328,2.3631784275423997,0.023274632045635183,0.9967227670908639,1.1085110762334827,209
HILIC_101.0597509_136.6752684,-0.41987994181766125,0.6769101943110353,0.9967227670908639,-0.1944504576830859,210
HILIC_101.0709836_72.19408023,-0.5742148397104312,0.5691667118542476,0.9967227670908639,-0.19389471405001663,211
HILIC_101.0727658_29.13025205,1.6369576688818144,0.10979934817777709,0.9967227670908639,1.117400218680676,212
HILIC_101.0790856_282.5519024,0.9391093367252923,0.3535369106508852,0.9967227670908639,0.33152837349699643,213
HILIC_101.0791024_35.68622166,0.7880643713681936,0.43549077028669747,0.9967227670908639,0.5626480607205386,214
HILIC_101.1073463_285.4129869,-0.7318147874437915,0.46871879217160883,0.9967227670908639,-0.3875299996049995,215
HILIC_101.107363_118.5518052,-1.134158118516073,0.2637499133612059,0.9967227670908639,-0.5667254322914678,216
HILIC_101.5087479_284.7624304,0.7404138092175918,0.4635464962336988,0.9967227670908639,0.21494365594402837,217
HILIC_102.0131298_292.8318349,1.441351749859051,0.15758057435708137,0.9967227670908639,0.8732075123524266,218
HILIC_102.0219893_240.6621843,-0.5518917035270701,0.5842162437357079,0.9967227670908639,-0.23511691485872271,219
HILIC_102.0277401_221.2047237,-0.08959093338165021,0.9290773469853556,0.9982213098515054,-0.06820199962623928,220
HILIC_102.0294367_164.7936887,1.124688372569051,0.267693320791842,0.9967227670908639,0.8535173409032529,221
HILIC_102.0338832_262.5194063,-0.8526601724238633,0.3991280318197281,0.9967227670908639,-0.9651543397932072,222
HILIC_102.0372939_39.63006056,1.040342975997963,0.3046783985219023,0.9967227670908639,0.14285714285714238,223
HILIC_102.0451811_289.4750658,-0.13567453648463815,0.8927864041059154,0.9982213098515054,-0.1650560536844788,224
HILIC_102.046197_40.95796745,1.6864884228181334,0.09980059696684249,0.9967227670908639,0.45630766404645373,225
HILIC_102.0549989_185.1784258,0.26537889466915815,0.7921352680811102,0.9967227670908639,0.11283149759862887,226
HILIC_102.055038_66.92770247,-0.10790461274927876,0.9146324695766163,0.9982213098515054,-0.04380280438029796,227
HILIC_102.0743309_71.45306575,0.7098857872266741,0.48205821627793133,0.9967227670908639,0.35466933111486276,228
HILIC_102.080016_29.27716303,1.7843407422158957,0.08226107678306592,0.9967227670908639,1.5868797432849011,229
HILIC_102.0824314_29.41610451,2.3075110451816676,0.026500492389698163,0.9967227670908639,1.5644543248653546,230
HILIC_102.0913463_277.7363395,1.1564998329640288,0.25461185553351634,0.9967227670908639,0.38659367003212985,231
HILIC_102.0914025_164.3902838,0.4382599973443312,0.6636503144579777,0.9967227670908639,0.28709606873736265,232
HILIC_102.5087195_284.3439086,0.31760751188874664,0.7525011087148544,0.9967227670908639,0.1186395491823867,233
HILIC_102.5258755_207.4874015,0.03787144739635893,0.9699861271577069,0.9986717661367255,0.022857639042799683,234
HILIC_102.9256602_227.76655,1.0592657052414618,0.2960879695160675,0.9967227670908639,0.4157948626534319,235
HILIC_102.9481978_290.191349,0.19463347184430857,0.8467046591902991,0.9977221261962501,0.1090190220145451,236
HILIC_102.9543663_283.2809517,-0.014943464891628169,0.9881545555291211,0.9999999999999981,-0.006028887704653501,237
HILIC_102.9702763_290.6963801,-0.5699384549281254,0.5720347659949825,0.9967227670908639,-0.7491661210905635,238
HILIC_103.0340897_220.6854777,1.1597150524502275,0.2533158535125969,0.9967227670908639,0.7434040782443018,239
HILIC_103.0372094_212.7826831,-0.6489297272827842,0.52024124475506,0.9967227670908639,-0.3295165008964628,240
HILIC_103.0389809_290.8946108,-0.32210976684246945,0.7491143626752341,0.9967227670908639,-0.10837751470491894,241
HILIC_103.0390329_44.3563029,-0.462200457184761,0.6465423884942573,0.9967227670908639,-0.1597541325849646,242
HILIC_103.041713_35.09304853,-0.3063264770025007,0.761008721658097,0.9967227670908639,-0.19340963598059868,243
HILIC_103.0543033_37.95300076,1.0625638967434072,0.29460808340087263,0.9967227670908639,0.26718539433883987,244
HILIC_103.0583409_147.9171193,1.167288941046385,0.2502818331141614,0.9967227670908639,1.2437773913857495,245
HILIC_103.058373_74.13770668,0.5648717237424674,0.5754420974666905,0.9967227670908639,0.18089532536583927,246
HILIC_103.0753926_291.8858375,0.10848687531572346,0.9141736649464163,0.9982213098515054,0.0422469500397823,247
HILIC_103.0754058_119.6413017,-1.5046155912831176,0.14059382263449985,0.9967227670908639,-0.6719923561505744,248
HILIC_103.0946981_280.1756547,0.779565246213129,0.4404190459401909,0.9967227670908639,0.24805934055272505,249
HILIC_103.5319831_211.1846094,-0.9340709566628395,0.35609648494296475,0.9967227670908639,-0.4153307922216715,250
